구분	일자 일시	차량구분	위도	경도
RM	2024-11-30 00:08:20.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:21.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:22.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:23.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:24.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:25.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:26.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:27.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:28.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:29.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:30.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:31.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:32.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:33.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:34.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:35.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:36.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:37.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:38.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:39.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:40.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:41.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:42.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:43.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:44.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:45.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:46.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:47.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:48.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:49.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:50.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:51.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:52.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:53.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:54.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:55.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:56.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:57.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:58.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:08:59.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:00.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:01.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:02.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:03.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:04.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:05.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:06.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:07.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:08.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:09.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:10.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:11.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:12.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:13.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:14.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:15.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:16.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:17.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:18.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:19.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:20.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:21.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:22.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:23.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:24.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:25.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:26.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:27.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:28.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:29.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:30.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:31.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:32.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:33.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:34.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:35.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:36.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:37.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:38.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:39.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:40.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:41.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:42.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:43.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:44.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:45.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:46.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:47.00	1222985050	37.648056	126.892480
RM	2024-11-30 00:09:48.00	1222985050	37.648188	126.892584
RM	2024-11-30 00:09:49.00	1222985050	37.648232	126.892576
RM	2024-11-30 00:09:50.00	1222985050	37.648312	126.892552
RM	2024-11-30 00:09:51.00	1222985050	37.648412	126.892520
RM	2024-11-30 00:09:52.00	1222985050	37.648488	126.892488
RM	2024-11-30 00:09:53.00	1222985050	37.648544	126.892432
RM	2024-11-30 00:09:54.00	1222985050	37.648580	126.892392
RM	2024-11-30 00:09:55.00	1222985050	37.648592	126.892376
RM	2024-11-30 00:09:56.00	1222985050	37.648604	126.892360
RM	2024-11-30 00:09:57.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:09:58.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:09:59.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:00.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:01.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:02.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:03.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:04.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:05.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:06.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:07.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:08.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:09.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:10.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:11.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:12.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:13.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:14.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:15.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:16.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:17.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:18.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:19.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:20.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:21.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:22.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:23.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:24.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:25.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:26.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:27.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:28.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:29.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:30.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:31.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:32.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:33.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:34.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:35.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:36.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:37.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:38.00	1222985050	37.648616	126.892360
RM	2024-11-30 00:10:39.00	1222985050	37.648692	126.892312
RM	2024-11-30 00:10:40.00	1222985050	37.648736	126.892272
RM	2024-11-30 00:10:41.00	1222985050	37.648780	126.892232
RM	2024-11-30 00:10:42.00	1222985050	37.648844	126.892208
RM	2024-11-30 00:10:43.00	1222985050	37.648916	126.892136
RM	2024-11-30 00:10:44.00	1222985050	37.648992	126.892080
RM	2024-11-30 00:10:45.00	1222985050	37.649040	126.892024
RM	2024-11-30 00:10:46.00	1222985050	37.649088	126.891984
RM	2024-11-30 00:10:47.00	1222985050	37.649128	126.891960
RM	2024-11-30 00:10:48.00	1222985050	37.649168	126.891952
RM	2024-11-30 00:10:49.00	1222985050	37.649216	126.891968
RM	2024-11-30 00:10:50.00	1222985050	37.649260	126.892000
RM	2024-11-30 00:10:51.00	1222985050	37.649304	126.892048
RM	2024-11-30 00:10:52.00	1222985050	37.649340	126.892120
RM	2024-11-30 00:10:53.00	1222985050	37.649380	126.892208
RM	2024-11-30 00:10:54.00	1222985050	37.649416	126.892304
RM	2024-11-30 00:10:55.00	1222985050	37.649460	126.892416
RM	2024-11-30 00:10:56.00	1222985050	37.649500	126.892536
RM	2024-11-30 00:10:57.00	1222985050	37.649536	126.892664
RM	2024-11-30 00:10:58.00	1222985050	37.649568	126.892784
RM	2024-11-30 00:10:59.00	1222985050	37.649604	126.892888
RM	2024-11-30 00:11:00.00	1222985050	37.649644	126.893000
RM	2024-11-30 00:11:01.00	1222985050	37.649672	126.893088
RM	2024-11-30 00:11:02.00	1222985050	37.649700	126.893176
RM	2024-11-30 00:11:03.00	1222985050	37.649728	126.893248
RM	2024-11-30 00:11:04.00	1222985050	37.649748	126.893312
RM	2024-11-30 00:11:05.00	1222985050	37.649748	126.893360
RM	2024-11-30 00:11:06.00	1222985050	37.649744	126.893384
RM	2024-11-30 00:11:07.00	1222985050	37.649736	126.893400
RM	2024-11-30 00:11:08.00	1222985050	37.649728	126.893408
RM	2024-11-30 00:11:09.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:10.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:11.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:12.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:13.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:14.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:15.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:16.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:17.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:18.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:19.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:25.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:26.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:27.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:28.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:29.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:30.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:31.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:32.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:33.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:34.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:35.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:36.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:37.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:38.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:39.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:40.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:41.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:42.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:43.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:44.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:45.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:46.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:47.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:48.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:49.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:50.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:51.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:52.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:53.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:54.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:55.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:56.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:57.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:58.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:11:59.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:12:00.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:12:01.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:12:02.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:12:03.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:12:04.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:12:05.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:12:06.00	1222985050	37.649720	126.893408
RM	2024-11-30 00:12:07.00	1222985050	37.649764	126.893552
RM	2024-11-30 00:12:08.00	1222985050	37.649800	126.893632
RM	2024-11-30 00:12:09.00	1222985050	37.649828	126.893704
RM	2024-11-30 00:12:10.00	1222985050	37.649864	126.893792
RM	2024-11-30 00:12:11.00	1222985050	37.649900	126.893888
RM	2024-11-30 00:12:12.00	1222985050	37.649940	126.894000
RM	2024-11-30 00:12:13.00	1222985050	37.649964	126.894112
RM	2024-11-30 00:12:14.00	1222985050	37.649996	126.894232
RM	2024-11-30 00:12:15.00	1222985050	37.650052	126.894352
RM	2024-11-30 00:12:16.00	1222985050	37.650104	126.894464
RM	2024-11-30 00:12:17.00	1222985050	37.650160	126.894584
RM	2024-11-30 00:12:18.00	1222985050	37.650204	126.894704
RM	2024-11-30 00:12:19.00	1222985050	37.650248	126.894832
RM	2024-11-30 00:12:20.00	1222985050	37.650292	126.894944
RM	2024-11-30 00:12:21.00	1222985050	37.650332	126.895048
RM	2024-11-30 00:12:22.00	1222985050	37.650348	126.895160
RM	2024-11-30 00:12:23.00	1222985050	37.650364	126.895248
RM	2024-11-30 00:12:24.00	1222985050	37.650376	126.895328
RM	2024-11-30 00:12:25.00	1222985050	37.650384	126.895392
RM	2024-11-30 00:12:26.00	1222985050	37.650384	126.895440
RM	2024-11-30 00:12:27.00	1222985050	37.650364	126.895488
RM	2024-11-30 00:12:28.00	1222985050	37.650364	126.895520
RM	2024-11-30 00:12:29.00	1222985050	37.650364	126.895552
RM	2024-11-30 00:12:30.00	1222985050	37.650372	126.895576
RM	2024-11-30 00:12:31.00	1222985050	37.650368	126.895584
RM	2024-11-30 00:12:32.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:33.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:34.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:35.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:36.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:37.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:38.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:39.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:40.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:41.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:42.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:43.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:44.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:45.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:46.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:47.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:48.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:49.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:50.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:51.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:52.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:53.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:54.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:55.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:56.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:57.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:58.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:12:59.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:00.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:01.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:02.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:03.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:04.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:05.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:06.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:07.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:08.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:09.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:10.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:11.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:12.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:13.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:14.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:15.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:16.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:17.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:18.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:19.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:20.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:21.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:22.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:23.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:24.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:25.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:26.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:27.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:28.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:29.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:30.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:31.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:32.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:33.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:34.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:35.00	1222985050	37.650364	126.895592
RM	2024-11-30 00:13:36.00	1222985050	37.650412	126.895664
RM	2024-11-30 00:13:37.00	1222985050	37.650452	126.895696
RM	2024-11-30 00:13:38.00	1222985050	37.650480	126.895744
RM	2024-11-30 00:13:39.00	1222985050	37.650496	126.895800
RM	2024-11-30 00:13:40.00	1222985050	37.650508	126.895848
RM	2024-11-30 00:13:41.00	1222985050	37.650524	126.895904
RM	2024-11-30 00:13:42.00	1222985050	37.650540	126.895968
RM	2024-11-30 00:13:43.00	1222985050	37.650556	126.896024
RM	2024-11-30 00:13:44.00	1222985050	37.650568	126.896080
RM	2024-11-30 00:13:45.00	1222985050	37.650576	126.896152
RM	2024-11-30 00:13:46.00	1222985050	37.650584	126.896208
RM	2024-11-30 00:13:47.00	1222985050	37.650584	126.896256
RM	2024-11-30 00:13:48.00	1222985050	37.650584	126.896288
RM	2024-11-30 00:13:49.00	1222985050	37.650580	126.896312
RM	2024-11-30 00:13:50.00	1222985050	37.650576	126.896328
RM	2024-11-30 00:13:51.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:13:52.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:13:53.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:13:54.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:13:55.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:13:56.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:13:57.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:13:58.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:13:59.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:00.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:01.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:02.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:03.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:04.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:05.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:06.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:07.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:08.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:09.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:10.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:11.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:12.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:13.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:14.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:15.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:16.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:17.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:18.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:19.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:20.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:21.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:22.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:23.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:24.00	1222985050	37.650572	126.896328
RM	2024-11-30 00:14:25.00	1222985050	37.650616	126.896464
RM	2024-11-30 00:14:26.00	1222985050	37.650636	126.896512
RM	2024-11-30 00:14:27.00	1222985050	37.650660	126.896560
RM	2024-11-30 00:14:28.00	1222985050	37.650700	126.896592
RM	2024-11-30 00:14:29.00	1222985050	37.650752	126.896616
RM	2024-11-30 00:14:30.00	1222985050	37.650808	126.896600
RM	2024-11-30 00:14:31.00	1222985050	37.650876	126.896568
RM	2024-11-30 00:14:32.00	1222985050	37.650940	126.896520
RM	2024-11-30 00:14:33.00	1222985050	37.651016	126.896480
RM	2024-11-30 00:14:34.00	1222985050	37.651096	126.896432
RM	2024-11-30 00:14:35.00	1222985050	37.651176	126.896384
RM	2024-11-30 00:14:36.00	1222985050	37.651260	126.896336
RM	2024-11-30 00:14:37.00	1222985050	37.651340	126.896288
RM	2024-11-30 00:14:38.00	1222985050	37.651424	126.896240
RM	2024-11-30 00:14:39.00	1222985050	37.651500	126.896192
RM	2024-11-30 00:14:40.00	1222985050	37.651572	126.896160
RM	2024-11-30 00:14:41.00	1222985050	37.651640	126.896120
RM	2024-11-30 00:14:42.00	1222985050	37.651708	126.896080
